ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005007542623593,https://ae-pic-a1.aliexpress-media.com/kf/S2e1face20795415996eb6e792d7fce02o.jpg,,Essager 100W Type C to Type C Cable 5A PD Fast Charging USB C to USB C Display Cable For Macbook Laptop iPad Xiaomi 14 iPhone 15,UGX 58324,UGX 27096,53%,UGX,9.0,UGX 2439,9.0,UGX 2439,2457,97.3%,https://s.click.aliexpress.com/e/_c3Q0quVb,,,,,,
1005009900398947,https://ae-pic-a1.aliexpress-media.com/kf/Sd456549fcf0f43b58f6e0809a46097e7h.png,,Pixie Cut Wigs Human Hair Short Curly Lace Front Human Hair Wigs Brazilian 13x1 Transparent Lace Wigs  Water Wave Bob Wig,UGX 141067,UGX 64237,54%,UGX,7.0,UGX 4497,7.0,UGX 4497,2147,83.4%,https://s.click.aliexpress.com/e/_c4FLBJtX,,,,,,
1005007339865227,https://ae-pic-a1.aliexpress-media.com/kf/Sdd9e4d805c19467bb995b418410bfc32V.jpg,,New Summer Baby Girls Clothes Children Sleeveless Vest Shorts 2Pcs/Sets Toddler Clothing Infant Fashion Costume Kids Tracksuits,UGX 90568,UGX 43218,52%,UGX,9.0,UGX 3890,9.0,UGX 3890,998,93.5%,https://s.click.aliexpress.com/e/_c3UMoH89,,,,,,
1005006861580041,https://ae-pic-a1.aliexpress-media.com/kf/S1f0c933fe98247cd8473b69a041f6028i.jpg,,Men Retro Pu Leather Newsboy Caps JAMONT labeling British Painters Hats Spring Autumn Side Adjustable Flat Cap Hip Hop Berets,UGX 86276,UGX 39348,54%,UGX,7.0,UGX 2754,7.0,UGX 2754,1601,93.3%,https://s.click.aliexpress.com/e/_c3HizVPx,,,,,,
1005008796124357,https://ae-pic-a1.aliexpress-media.com/kf/Sc83c0b5fb92f49908d25184e5be6d8a9B.jpg,,8PCS Accessories Set for Stanley Cup Purple 30oz 40oz tumbler Silicone Straw Topper Cover Cap Boot Handle Charm Initials Sticker,UGX 61345,UGX 27995,54%,UGX,7.0,UGX 1960,7.0,UGX 1960,6285,82.6%,https://s.click.aliexpress.com/e/_c41OghO1,,,,,,
1005010266042731,https://ae-pic-a1.aliexpress-media.com/kf/S4f1a0c0745ba463bb89ba17c4a911373J.png,,HTC NE49 Earphones Bluetooth V6.0 Noise Reduction TWS Sports Wireless Headphones with Mic Long life,UGX 109105,UGX 50304,53%,UGX,7.0,UGX 3521,7.0,UGX 3521,1202,90.1%,https://s.click.aliexpress.com/e/_c3WfZyKd,,,,,,
1005010480196780,https://ae-pic-a1.aliexpress-media.com/kf/S7598dc0480c0407c899cf4dd5070f6868.jpg,,Love Pattern Electronic Watch And Butterfly Accessories Set Birthday Gift (No Box Included),UGX 49851,UGX 22358,55%,UGX,18.0,UGX 4024,18.0,UGX 4024,2791,83.2%,https://s.click.aliexpress.com/e/_c4mgJ2YZ,,,,,,
1005008414973716,https://ae-pic-a1.aliexpress-media.com/kf/S1a7f038aeb984cdab730f43c8272a28b3.jpg,,New Lenovo XT53 Wireless Upgrade Bluetooth 5.4 Earphones LED Digital Display Waterproof Headphones Low Latency Gaming Earbuds,UGX 118006,UGX 55757,52%,UGX,7.0,UGX 3903,7.0,UGX 3903,16993,96.2%,https://s.click.aliexpress.com/e/_c3grJjIp,,,,,,
1005009100141677,https://ae-pic-a1.aliexpress-media.com/kf/Se4950be89ac74948bfbb8cffc63e5aaaw.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2670937051/p/1/e/6/t/10301/4000237584468.mp4,Portable Unisex Folding Reading Glasses Full Metal Frame Anti Blue Light Blocking for Men Women Presbyopia Eyeglasses with Case,UGX 27224,UGX 24951,8%,UGX,18.0,UGX 4491,18.0,UGX 4491,1481,84.0%,https://s.click.aliexpress.com/e/_c4rU2a7X,,,,,,
1005006658403547,https://ae-pic-a1.aliexpress-media.com/kf/S745e5aa37378452d96296bcdda9440d64.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/221097294/p/1/e/6/t/10301/1100094382873.mp4,eManco Heart Art Initial Alphabet  Charms Pendant DIY Name Customized Birthday Gift Stainless Steel  Women Fashion Jewelry A-Z,UGX 16359,UGX 16359,0%,UGX,7.0,UGX 1145,7.0,UGX 1145,195,94.2%,https://s.click.aliexpress.com/e/_c4kqYtnb,,,,,,
1005007595116342,https://ae-pic-a1.aliexpress-media.com/kf/S733fc469962d495a8bd92ef39b8f7b3d0.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/6000009990/p/1/e/6/t/10301/4000215784710.mp4,LED Galaxy Projector Light Multi-color Remote Control for Bedroom Decoration Christmas Star Projector Night Light New Year Gift,UGX 52443,UGX 24155,53%,UGX,7.0,UGX 1691,7.0,UGX 1691,12299,87.1%,https://s.click.aliexpress.com/e/_c3iCHmKl,,,,,,
1005005959881278,https://ae-pic-a1.aliexpress-media.com/kf/H30258efae26d489d86a54e452ebab447b.jpg,,2 Pcs/Set His Queen Her King Couple Bracelet Stainless Steel Adjustable Silicone Strap Bangle Valentine's Day Gift,UGX 49007,UGX 22437,54%,UGX,7.0,UGX 1571,7.0,UGX 1571,2248,93.7%,https://s.click.aliexpress.com/e/_c4S4xjit,,,,,,
1005008671293016,https://ae-pic-a1.aliexpress-media.com/kf/S0fe09745c83749a29ba661c8a6eafe51A.jpg,,Fashion Square Dial Men's Watches Minimalist Quartz Watch Casual Leather Strap Wristwatch Reloj Hombre（Without Box）,UGX 49435,UGX 22156,55%,UGX,18.0,UGX 3988,18.0,UGX 3988,3276,89.1%,https://s.click.aliexpress.com/e/_c322AIJn,,,,,,
1005007699612656,https://ae-pic-a1.aliexpress-media.com/kf/S6417947385d94f6c90b302177b4fc0fcj.jpg,,200-1000pcs Women Girls Colorful Nylon Elastic Hair Bands Ponytail Hold Small Hair Tie Rubber Bands Scrunchie Hair Accessories,UGX 36841,UGX 16355,55%,UGX,18.0,UGX 2944,18.0,UGX 2944,42275,94.7%,https://s.click.aliexpress.com/e/_c3jiNDMV,,,,,,
1005007392056451,https://ae-pic-a1.aliexpress-media.com/kf/Scd71a4059d8048dba1872bba40e12ebbo.jpg,,Magnetic Loop for Apple Watch Bands 44mm 40mm 49mm 45mm 41mm 38mm Silicone Bracelet iWatch Series 9 8 7 6 5 4 3 Se ultra 2 strap,UGX 49765,UGX 22321,55%,UGX,18.0,UGX 4018,18.0,UGX 4018,8083,95.0%,https://s.click.aliexpress.com/e/_c3HWi52D,,,,,,
1005005663860751,https://ae-pic-a1.aliexpress-media.com/kf/Sa78d8262d712411f8eb40596c05fc1544.png,https://video.aliexpress-media.com/play/u/ae_sg_item/252558236/p/1/e/6/t/10301/1100069042380.mp4,4in1 Rechargeable Nose Trimmer Beard Trimmer for Men Ear Eyebrow Nose Hair Trimmer for Nose and Ear Hair Removal Clean Machine,UGX 113800,UGX 54834,51%,UGX,7.0,UGX 3838,7.0,UGX 3838,9213,89.7%,https://s.click.aliexpress.com/e/_c3ys48rB,,,,,,
1005006999627814,https://ae-pic-a1.aliexpress-media.com/kf/Sb5b3c10d97ec4fa1ba8d7c9562a661bcn.png,,5D Whitening Teeth Stickers 7/14 Pairs Gel Whitening Strips Stain Removal Oral Hygiene Care Strip Dental Bleaching Tools Teeth,UGX 43823,UGX 19405,55%,UGX,7.0,UGX 1358,7.0,UGX 1358,7988,89.4%,https://s.click.aliexpress.com/e/_c4qdaPyd,,,,,,
1005007250177417,https://ae-pic-a1.aliexpress-media.com/kf/S7262ac4e7b3f42a591c64257f3176eb9O.jpg,,"1pc 4-Level Resistance Bands with Handles for Home Workouts and Strength Training - Perfect for Yoga, Pilates,and fitness equipm",UGX 52675,UGX 24271,53%,UGX,7.0,UGX 1699,7.0,UGX 1699,13832,90.5%,https://s.click.aliexpress.com/e/_c4TKX9OZ,,,,,,
1005010637387944,https://ae-pic-a1.aliexpress-media.com/kf/Sc4aa8fbc320d4dc9a6f1680f26ca0ad5h.jpg,,Multi-layer Door-mounted Shoe Hat Rack - Simple Assembly Household Integrated Multi-functional Storage Cabinet for Home Use,UGX 88318,UGX 38559,56%,UGX,7.0,UGX 2699,7.0,UGX 2699,1665,90.7%,https://s.click.aliexpress.com/e/_c30Iyp5n,,,,,,
1005005965591726,https://ae-pic-a1.aliexpress-media.com/kf/S274c7e6bf8f3459fae4ad16b747048eda.jpg,,Irig Guitar Effects Replace Guitars with New Mobile phone Guitar Interface Converters Phone Guitar Audio Interface Guitar Tuner,UGX 31644,UGX 29578,6%,UGX,8.0,UGX 2366,7.0,UGX 2070,136,92.0%,https://s.click.aliexpress.com/e/_c3qpdxEZ,,,,,,
1005005801517041,https://ae-pic-a1.aliexpress-media.com/kf/S433173c93a3f418584a0ad190601e7d5F.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/237346190/p/1/e/6/t/10301/1100152292098.mp4,Polarized  Swimming Goggles for Adult Anti-Fog UV Protection Lens Men Women Waterproof Adjustable Silicone Swim Glasses Adults,UGX 109716,UGX 51698,52%,UGX,7.0,UGX 3619,7.0,UGX 3619,554,93.3%,https://s.click.aliexpress.com/e/_c3aSwm3B,,,,,,
1005007487652340,https://ae-pic-a1.aliexpress-media.com/kf/S3c28969ae636449b8789f57ac4511287U.jpg,,New 3 In 1 Fan AIr Conditioner Household Mini Air Cooler LED Night Light Portable Humidifier Air Adjustment Fan Office Home Fan,UGX 164702,UGX 41041,75%,UGX,7.0,UGX 2873,7.0,UGX 2873,12457,83.6%,https://s.click.aliexpress.com/e/_c37w09dR,,,,,,
1005007005480251,https://ae-pic-a1.aliexpress-media.com/kf/S965b395e2879442bb3170a6adcca825eB.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676290184/p/1/e/6/t/10301/1100217521029.mp4,Medical Digital Infrared Thermometer Quick Temperature Measurement Medical Handheld Body Forehead Non-contact Thermometer,UGX 54192,UGX 25030,53%,UGX,7.0,UGX 1752,7.0,UGX 1752,27432,90.6%,https://s.click.aliexpress.com/e/_c2JAh4Yh,,,,,,
1005005572668179,https://ae-pic-a1.aliexpress-media.com/kf/Sb6e183083b344171a679db0d6e94d0202.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673697036/p/1/e/6/t/10301/1100150319562.mp4,New In Men Bohemia Rope Bracelet Attract Magentic Braclet Adventure Survival Braslet Pulseras Hilo Hombre Beach Surf Brazalete,UGX 35655,UGX 13622,61%,UGX,7.0,UGX 954,7.0,UGX 954,4181,92.1%,https://s.click.aliexpress.com/e/_c3kLQIa5,,,,,,
4001316263146,https://ae-pic-a1.aliexpress-media.com/kf/H8e1e5e07191c4748911d2ededa0aa7135.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2070381499/p/1/e/6/t/10301/275960511084.mp4,Trigger Free Fire PUBG Controller for Cell Phone Gamepad Joystick Android iPhone Control Mobile Game Pad Pugb Smartphone Command,UGX 34536,UGX 32470,5%,UGX,17.5,UGX 5682,7.0,UGX 2273,1573,84.9%,https://s.click.aliexpress.com/e/_c3nWRCBn,,,,,,
1005009498401641,https://ae-pic-a1.aliexpress-media.com/kf/Sf6e15e0b2740401d9ca6e79fdf6556e7n.jpg,,Funny Bathroom Signs for Men Women Creative 2D Flat Restroom Door Decor Restaurant Hotel Cafe Toilet Signage Wall Sticker,UGX 39519,UGX 17694,55%,UGX,7.0,UGX 1239,7.0,UGX 1239,13149,94.8%,https://s.click.aliexpress.com/e/_c3jYv0vb,,,,,,
1005008330524357,https://ae-pic-a1.aliexpress-media.com/kf/S03c92a8031ee49f7a8a23bd1f2d20df8S.jpg,,PuRui 2Pcs/Set Exaggerated Circle Chunky Adjustable Open Cuff Bangles Imitation Pearl Rings for Women Grunge Jewelry Set Gift,UGX 46794,UGX 14312,69%,UGX,7.0,UGX 1002,7.0,UGX 1002,211,90.9%,https://s.click.aliexpress.com/e/_c39akWgp,,,,,,
1005009535017886,https://ae-pic-a1.aliexpress-media.com/kf/Sdf8359fa002a4a0db1ea5c5fafed8136k.jpg,,White Waterproof Cars Wheel Tire Oily Mark Pen Auto Rubber Tyre Paint Pen Cd Metal Permanent Paint Marker Graffiti Touch Up,UGX 11249,UGX 4683,58%,UGX,7.0,UGX 328,7.0,UGX 328,1653,89.8%,https://s.click.aliexpress.com/e/_c4WJG6fn,,,,,,
1005009920724634,https://ae-pic-a1.aliexpress-media.com/kf/S4dc107eca96d4c26a3ac6dae8d5c5242A.png,,1-10PCS Quick-Swap Nozzle For Creality K1C K1max Hardened Steel 0.2/0.4/0.6/0.8/1.0mm For Ender 3 V3/Ender 3 V3 Plus 3D Printer,UGX 24656,UGX 22590,8%,UGX,7.0,UGX 1581,7.0,UGX 1581,136,95.0%,https://s.click.aliexpress.com/e/_c4a9cWIl,,,,,,
1005005604454734,https://ae-pic-a1.aliexpress-media.com/kf/Heed91bc338904e98b35d3ba071259e03u.jpg,,Designer Belts For Women High Quality Knot Soft Pu Leather Long Waistband Female Waist Wide Coat Corset Belt Cummerbunds,UGX 49753,UGX 22315,55%,UGX,18.0,UGX 4017,18.0,UGX 4017,2589,93.0%,https://s.click.aliexpress.com/e/_c363WXIv,,,,,,
1005006603446233,https://ae-pic-a1.aliexpress-media.com/kf/Sb9558f4b8de24ea3a89a5586d39a0cdef.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2670985096/p/1/e/6/t/10301/1100150784169.mp4,Children Electric Toothbrush Cartoon Kids With Replacement Head Ultrasonic  IPX7 Waterproof Rechargeable Sonic Toothbrush,UGX 33998,UGX 31932,6%,UGX,7.0,UGX 2235,7.0,UGX 2235,2264,93.8%,https://s.click.aliexpress.com/e/_c4mLzFYV,,,,,,
1005011754141767,https://ae-pic-a1.aliexpress-media.com/kf/Sdaa6d71a086f424287e378a542e8f454R.jpg,,Portable Folding Color Changing Reading Glasses with Cases for Women Men Ultra Light Fashionable Photochromic Presbyopic Glasses,UGX 21481,UGX 12971,39%,UGX,8.0,UGX 1038,7.0,UGX 908,8,100.0%,https://s.click.aliexpress.com/e/_c3qD8V2D,,,,,,
1005008397715408,https://ae-pic-a1.aliexpress-media.com/kf/Sa60330a16082487480566048a427b531Q.jpg,,Summer Sun Hats UV Protection Outdoor Hunting Fishing Cap For Men Women Hiking Camping Visor Bucket Hat Neck Flap Fisherman Hat,UGX 58850,UGX 27359,53%,UGX,18.0,UGX 4925,18.0,UGX 4925,7096,87.4%,https://s.click.aliexpress.com/e/_c4Vgc8Sz,,,,,,
1005007538997890,https://ae-pic-a1.aliexpress-media.com/kf/Se76ff20224df4f0fbe03bbdbe81c7370X.jpg,,Rechargeable 4 Lamp Helmet Taillight Motorcycle Bicycle Helmet Taillamp Safety Signal Warning Lamp Waterproof Rear LED Light,UGX 61247,UGX 27864,54%,UGX,7.0,UGX 1950,7.0,UGX 1950,1906,96.5%,https://s.click.aliexpress.com/e/_c3ABI0M1,,,,,,
1005005450785085,https://ae-pic-a1.aliexpress-media.com/kf/S0af78966b3614be2b75b067b0c7c51e1z.jpg,,Night Vision Glasses PC Frame Polarized Sunglasses Men Outdoor Sport Sun Glasses Day Night Vision Driver Night Glasses Goggles,UGX 23782,UGX 4090,82%,UGX,18.0,UGX 736,18.0,UGX 736,19266,83.7%,https://s.click.aliexpress.com/e/_c3dKHn2v,,,,,,
1005006330246167,https://ae-pic-a1.aliexpress-media.com/kf/Scc476ab0b04a43428415d389eaf6743eA.jpg,,2PCS PD 45W USB C Cable For Samsung Galaxy S20 S21 S22 S23 Ultra Note 10 5G 20 A53 A54 Super Fast Charging USB Type C Data Cable,UGX 49056,UGX 22462,54%,UGX,9.0,UGX 2022,9.0,UGX 2022,6315,92.3%,https://s.click.aliexpress.com/e/_c4EqBxF7,,,,,,
1005007938417405,https://ae-pic-a1.aliexpress-media.com/kf/S137e1855a5734ba88a33b1267a932f6c3.jpg,,2/4pcs sets Winter Warm Velvet men Hat Scarf Gloves Set For men and women Girls Outdoor Riding Hat Beanies Neck Protection Scarf,UGX 73535,UGX 34701,52%,UGX,18.0,UGX 6246,18.0,UGX 6246,2061,92.9%,https://s.click.aliexpress.com/e/_c3KgZkyv,,,,,,
1005007298708063,https://ae-pic-a1.aliexpress-media.com/kf/S2bb6a0d957634a4e8bf73d2f57f75151V.png,,Car Windshield Cracked Repair Fluid DIY Glass Nano Repair Tool Auto Window Windscreen Glasses Scratch Crack Restore Agent,UGX 7801,UGX 3900,50%,UGX,7.0,UGX 273,7.0,UGX 273,631,82.6%,https://s.click.aliexpress.com/e/_c386N9Qv,,,,,,
1005008208697619,https://ae-pic-a1.aliexpress-media.com/kf/S4179a4cf902243c1871c58579717cdfcH.jpg,,New Cartoon Pattern Kids Tablet 7 Inch Quad Core 4GB RAM 64GB ROM Android Learning Education Games Tablets Children's Gifts,UGX 419447,UGX 207658,50%,UGX,3.0,UGX 6230,3.0,UGX 6230,2585,86.1%,https://s.click.aliexpress.com/e/_c3tOibcH,,,,,,
1005008142455942,https://ae-pic-a1.aliexpress-media.com/kf/Sd03b824f81c6490f85198a0769975f77T.jpg,,KZ Castor PRO 2DD Dynamic in Ear Earphones High-end Tunable Earphones Stets A New Benchmark for Hfi Sound Quality Bass Headsets,UGX 133706,UGX 62115,53%,UGX,7.0,UGX 4348,7.0,UGX 4348,7726,96.5%,https://s.click.aliexpress.com/e/_c3XXkvYV,,,,,,
1005005241808257,https://ae-pic-a1.aliexpress-media.com/kf/S8b7fb95f94664d76ae9237560df70680X.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/254959851/p/1/e/6/t/10301/1100091874127.mp4,Soldering Station Mat Silicone Work Mat Heat Resistant 932°F Anti-Static Magnetic Mat for Electronic Phone Laptop Watch Repair,UGX 59388,UGX 27628,53%,UGX,7.0,UGX 1934,7.0,UGX 1934,36036,94.6%,https://s.click.aliexpress.com/e/_c4UA0ff7,,,,,,
1005006356915978,https://ae-pic-a1.aliexpress-media.com/kf/Se74810034b96474985466fb34ac546cav.jpg,,TrowBridge 3PCS/Set Women's Panties Exquisite Lace Underwear Sexy Lingerie Big Size Sweet Silk Satin Briefs Soft Cozy Underpants,UGX 71004,UGX 33436,52%,UGX,7.0,UGX 2341,7.0,UGX 2341,5028,92.0%,https://s.click.aliexpress.com/e/_c3k0Civ3,,,,,,
1005009903345440,https://ae-pic-a1.aliexpress-media.com/kf/Sfb1c98ecc38c4c5f8349e6bcae3880a7P.jpg,,Micro Needling 540 Roller Derma Roller Professional Titanium Dermaroller 0.2/0.25/0.3mm Hair Regrowth Beard Growth Treatment,UGX 25543,UGX 23477,8%,UGX,7.0,UGX 1643,7.0,UGX 1643,3154,93.1%,https://s.click.aliexpress.com/e/_c320xRNR,,,,,,
1005009854943493,https://ae-pic-a1.aliexpress-media.com/kf/S0a9260813aeb4440b6939fff6bc82684O.png,,Men's Tactical Pants Military Combat Spring Autumn Softshell Sports Waterproof Elastic Hiking Camping Climbing Hunting Trousers,UGX 197741,UGX 96805,51%,UGX,7.0,UGX 6776,7.0,UGX 6776,23,95.9%,https://s.click.aliexpress.com/e/_c39otfrb,,,,,,
1005006862248805,https://ae-pic-a1.aliexpress-media.com/kf/S1027660567ca4336a6f375ee898cdc92I.jpg,,3D Non Slip Bathroom Mat Cobblestone Embossed Bath Mats Absorbent Doormat Carpet Door Floor Mats Machine Washable Quick Drying,UGX 73315,UGX 34591,52%,UGX,7.0,UGX 2421,7.0,UGX 2421,9673,89.8%,https://s.click.aliexpress.com/e/_c3cvbEjf,,,,,,
1005007123957600,https://ae-pic-a1.aliexpress-media.com/kf/Sc7bb1998a5784153bedb104aaaa6e482U.jpg,,1L Thermal Water Bottle Keep Cold and Hot Water Bottle Thermos for Water Tea Coffee Vacuum Flasks Stainless Steel Thermos Bottle,UGX 164641,UGX 80254,51%,UGX,7.0,UGX 5618,7.0,UGX 5618,1703,90.0%,https://s.click.aliexpress.com/e/_c3vd55et,,,,,,
1005006116385002,https://ae-pic-a1.aliexpress-media.com/kf/S7faf762886b24cd3bc0ab0b079c2ebb0w.jpg,,Elegant Double Pearls Buckle Elastic Women Belts Thin Straps Lady Girl Dress Skirt Decor Waistbands Trouser Decoration GM113,UGX 41830,UGX 18849,54%,UGX,18.0,UGX 3393,18.0,UGX 3393,4712,94.8%,https://s.click.aliexpress.com/e/_c3c0DPmh,,,,,,
1005006375395834,https://ae-pic-a1.aliexpress-media.com/kf/S2739696a2d23452e853926cea8076f1bx.jpg,,Earphone Storage Bag Square Headset Box Indoor Outdoor Travelling Earphones Storaging Case Accessories with Zipper,UGX 39262,UGX 17565,55%,UGX,7.0,UGX 1230,7.0,UGX 1230,14512,94.4%,https://s.click.aliexpress.com/e/_c43tf8kt,,,,,,
1005007468682320,https://ae-pic-a1.aliexpress-media.com/kf/S7d9f1ad72741426b92d6db7959c35676v.jpg,,4/10M Artificial Plant Green Ivy Leaf Garland Fake Plant Creeper Hanging Vine Outdoor DIY Garden Wall Wedding Party Home Decor,UGX 40118,UGX 17590,56%,UGX,7.0,UGX 1231,7.0,UGX 1231,11514,87.1%,https://s.click.aliexpress.com/e/_c3iMSmiV,,,,,,
1005007208331743,https://ae-pic-a1.aliexpress-media.com/kf/S0451fc7ccd4545db950432e61d57a3787.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2670937449/p/1/e/6/t/10301/4000191332699.mp4,Women Invisible Bra Deep U Plunge Bras Backless Top for Dresses Sexy Lingerie with Transparent Strap Push Up Strapless Underwea,UGX 61063,UGX 28465,53%,UGX,7.0,UGX 1993,7.0,UGX 1993,6459,84.6%,https://s.click.aliexpress.com/e/_c3BzpG5L,,,,,,
1005005359513222,https://ae-pic-a1.aliexpress-media.com/kf/Sce6fce32388b4d89923e4706029a8fb3Z.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/251364861/p/1/e/6/t/10301/1100090566967.mp4,Electric Baby Nail Trimmer Kid Nail Polisher Tool Infant Manicure Scissors Baby Hygiene Kit Baby Nail Clipper Cutter For Newborn,UGX 56258,UGX 26063,53%,UGX,7.0,UGX 1824,7.0,UGX 1824,5250,92.9%,https://s.click.aliexpress.com/e/_c33WXvEp,,,,,,
1005008362787585,https://ae-pic-a1.aliexpress-media.com/kf/Sb1be5e55c99d4039a7e4cc59c5f2cacdm.jpg,,Anti Thief Rfid Credit Card Holder Smart Minimalist Wallet Men Women Slim Bank Cardholder Case Money Bag Cash Creditcard Purse,UGX 54216,UGX 4090,92%,UGX,7.0,UGX 286,7.0,UGX 286,1151,91.7%,https://s.click.aliexpress.com/e/_c44tRwmd,,,,,,
1005005908857795,https://ae-pic-a1.aliexpress-media.com/kf/S6e806c3264bb40e1b08a8cda4f7eed25N.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2984593799/p/1/e/6/t/10301/347804245447.mp4,Dustproof Motocross Glasses Adjustable Motorcycle Goggles Breathable Full Face Protective Motorbike Dirt Bike Off-road Mask,UGX 50254,UGX 23061,54%,UGX,7.0,UGX 1614,7.0,UGX 1614,8952,93.4%,https://s.click.aliexpress.com/e/_c2yBOvrj,,,,,,
1005007486534603,https://ae-pic-a1.aliexpress-media.com/kf/S99fc102ae5e24ffab43ed974815ccb99G.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673937096/p/1/e/6/t/10301/1100204975369.mp4,High Strong Power Led Flashlights 2000LM Tactical Torch with Display Light USB Charging Camping Fishing Emergency Zoom Lantern,UGX 66236,UGX 30392,54%,UGX,7.0,UGX 2127,7.0,UGX 2127,13490,86.0%,https://s.click.aliexpress.com/e/_c3rfCr21,,,,,,
1005006422500160,https://ae-pic-a1.aliexpress-media.com/kf/S324d7592ca41424f8219350bdcfdca6dk.jpg,,7.0MM TYPE-C Endoscope Camera IP67 Waterproof 6 LEDs Adjustable USB Android Flexible Inspection Borescope Cameras for Phone PC,UGX 56576,UGX 4090,92%,UGX,7.0,UGX 286,7.0,UGX 286,74772,88.9%,https://s.click.aliexpress.com/e/_c3c8HuVx,,,,,,
1005005412563475,https://ae-pic-a1.aliexpress-media.com/kf/S546915f974f140a2ad6143dbfbb504876.png,,HD Digital TV Antenna Indoor Amplified dab antenna 200 Miles Ultra HDTV With Amplifier VHF/UHF Quick Response Outdoor Aerial Set,UGX 37538,UGX 16703,55%,UGX,3.0,UGX 501,3.0,UGX 501,13463,83.0%,https://s.click.aliexpress.com/e/_c43hMpF7,,,,,,
1005007168006576,https://ae-pic-a1.aliexpress-media.com/kf/S5df9f815be664d7ea65bea210c5de0017.jpg,,LEMFO LT10 Smart Watch 2024 Android Gift Bluetooth Call Smartwatch 2024 Touch Dial Music Fitness Tracker Sports Watches,UGX 97696,UGX 46782,52%,UGX,7.0,UGX 3275,7.0,UGX 3275,748,88.1%,https://s.click.aliexpress.com/e/_c34dADiD,,,,,,
1005007321317353,https://ae-pic-a1.aliexpress-media.com/kf/S69a9278bbcb646b195ff9f23fc530fb9x.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/233091362/p/1/e/6/t/10301/1100194906648.mp4,2Pcs LED H4 H7 Car Headlight H1 LED Bulb H8 H11 9005 HB3 9006 HB4 9004 HB1 H3 HB5 H13 Led Lights 20000LM Turbo lampada 12V,UGX 72080,UGX 33974,52%,UGX,7.0,UGX 2378,7.0,UGX 2378,11123,82.9%,https://s.click.aliexpress.com/e/_c3Sc9iCt,,,,,,
1005008278616952,https://ae-pic-a1.aliexpress-media.com/kf/S21397f3e62cb4e50b98dc710376ffc57L.png,,Fashion Geometric Hoop Earrings Set for Women Vintage Bohemian Pearl Gold Color Round Earring Punk Daily Wear Jewelry Gifts 2025,UGX 31388,UGX 4090,86%,UGX,7.0,UGX 286,7.0,UGX 286,9913,92.7%,https://s.click.aliexpress.com/e/_c4SUM7Eh,,,,,,
1005007545970241,https://ae-pic-a1.aliexpress-media.com/kf/S9b4597b18503460c90e9550770e43543E.jpg,,1/2PCS Set Couple Fashion Casual Leather Watches Ladies Simple Dial Quartz Wristwatches Dress Clock Montre Femme,UGX 47246,UGX 21557,54%,UGX,7.0,UGX 1509,7.0,UGX 1509,1698,86.8%,https://s.click.aliexpress.com/e/_c3FsLaId,,,,,,
1005007800059887,https://ae-pic-a1.aliexpress-media.com/kf/S0fc86f15915e4e74b0dad5888f90ca79V.jpg,,Sleepwear Women Pajamas Set Heart Print Soft Ribbed Fabric with Flirty Frill Trim Casual Cami Top and Shorts Sets Loungewear,UGX 72606,UGX 34237,52%,UGX,7.0,UGX 2397,7.0,UGX 2397,8640,94.0%,https://s.click.aliexpress.com/e/_c3q3FR6Z,,,,,,
1005005915483796,https://ae-pic-a1.aliexpress-media.com/kf/Sb0ec8f3e51734638a412e5a1132b9457O.jpg,,eManco Personalized Stainless Steel Heart Alphabet Pendant DIY Accessories Initials Birthday Gift A-Z,UGX 16359,UGX 14293,12%,UGX,7.0,UGX 1001,7.0,UGX 1001,406,96.6%,https://s.click.aliexpress.com/e/_c4OavfCV,,,,,,
1005007496358351,https://ae-pic-a1.aliexpress-media.com/kf/S6061e1f169bd4604b61f74be5a797cedw.jpg,,Quality 100% Cotton Oxford Shirt For Mens Long Sleeve Casual Business Regular-Fit Formal Dress Shirts Social Blouse Male Clothes,UGX 165668,UGX 77454,53%,UGX,9.0,UGX 6971,9.0,UGX 6971,92,91.2%,https://s.click.aliexpress.com/e/_c3arKv1X,,,,,,
